suburb,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,yr_qtr
Werribee,14.7,3030.0,3.0,1.0,1.0,299.0,112.0,2005.0,Wyndham City Council,-37.89513,144.64056,Western Metropolitan,16166.0,2017.3
Werribee,14.7,3030.0,6.0,3.0,1.0,,207.0,1990.0,Wyndham City Council,-37.8808,144.6605,Western Metropolitan,16166.0,2017.3
West Footscray,6.4,3012.0,4.0,2.0,2.0,501.0,129.0,1960.0,Maribyrnong City Council,-37.79591,144.87595,Western Metropolitan,5058.0,2017.3
West Footscray,6.4,3012.0,3.0,2.0,2.0,427.0,119.0,1936.0,Maribyrnong City Council,-37.79105,144.87914,Western Metropolitan,5058.0,2017.3
West Footscray,6.4,3012.0,3.0,1.0,1.0,160.0,,,Maribyrnong City Council,-37.79219,144.87575,Western Metropolitan,5058.0,2017.3
West Footscray,6.4,3012.0,3.0,1.0,5.0,,98.0,,Maribyrnong City Council,-37.80048,144.8612,Western Metropolitan,5058.0,2017.3
West Footscray,6.4,3012.0,3.0,1.0,1.0,,,,Maribyrnong City Council,-37.78977,144.86557,Western Metropolitan,5058.0,2017.3
West Footscray,6.4,3012.0,2.0,1.0,1.0,332.0,,,Maribyrnong City Council,-37.79136,144.87619,Western Metropolitan,5058.0,2017.3
Wheelers Hill,16.7,3150.0,3.0,2.0,1.0,,,,Monash City Council,-37.90978,145.17035,South-Eastern Metropolitan,7392.0,2017.3
Wheelers Hill,16.7,3150.0,4.0,2.0,2.0,650.0,,,Monash City Council,-37.91026,145.19298,South-Eastern Metropolitan,7392.0,2017.3
Wheelers Hill,16.7,3150.0,4.0,3.0,2.0,649.0,,,Monash City Council,-37.9163,145.19612,South-Eastern Metropolitan,7392.0,2017.3
Wheelers Hill,16.7,3150.0,4.0,2.0,3.0,,245.0,1980.0,Monash City Council,-37.89953,145.19021,South-Eastern Metropolitan,7392.0,2017.3
Wheelers Hill,16.7,3150.0,4.0,2.0,2.0,,176.0,1978.0,Monash City Council,-37.90401,145.19796,South-Eastern Metropolitan,7392.0,2017.3
Wheelers Hill,16.7,3150.0,4.0,2.0,2.0,657.0,,,Monash City Council,-37.90466,145.19434,South-Eastern Metropolitan,7392.0,2017.3
Wheelers Hill,16.7,3150.0,4.0,2.0,2.0,875.0,,,Monash City Council,-37.92048,145.18258,South-Eastern Metropolitan,7392.0,2017.3
Whittlesea,35.5,3757.0,3.0,1.0,1.0,,121.0,2014.0,Whittlesea City Council,-37.51324,145.11501,Northern Victoria,2170.0,2017.3
Williamstown,6.8,3016.0,5.0,2.0,2.0,840.0,244.0,1910.0,Hobsons Bay City Council,-37.8633,144.88871,Western Metropolitan,6380.0,2017.3
Windsor,4.6,3181.0,1.0,1.0,1.0,,,1970.0,Port Phillip City Council,-37.85675,145.00039,Southern Metropolitan,4380.0,2017.3
Wollert,25.5,3750.0,3.0,2.0,2.0,200.0,,,Whittlesea City Council,-37.61441,145.01957,Northern Metropolitan,2940.0,2017.3
Wollert,25.5,3750.0,,,,,,,Whittlesea City Council,,,Northern Metropolitan,2940.0,2017.3
Wollert,25.5,3750.0,,,,,,,Whittlesea City Council,,,Northern Metropolitan,2940.0,2017.3
Wyndham Vale,27.2,3024.0,3.0,2.0,1.0,300.0,179.0,,Wyndham City Council,-37.88162,144.62082,Western Metropolitan,5262.0,2017.3
Wyndham Vale,27.2,3024.0,4.0,2.0,2.0,590.0,201.0,1999.0,Wyndham City Council,-37.88672,144.6215,Western Metropolitan,5262.0,2017.3
Yallambie,12.7,3085.0,4.0,2.0,2.0,585.0,212.0,2014.0,Banyule City Council,-37.73022,145.08361,Northern Metropolitan,1369.0,2017.3
Abbotsford,3.0,3067.0,1.0,1.0,1.0,,50.0,2013.0,Yarra City Council,-37.81177,145.01414,Northern Metropolitan,4019.0,2017.3
Abbotsford,3.0,3067.0,2.0,2.0,1.0,,,2013.0,Yarra City Council,-37.79793,144.99818,Northern Metropolitan,4019.0,2017.3
Abbotsford,3.0,3067.0,2.0,2.0,2.0,,,2004.0,Yarra City Council,-37.8114,145.01163,Northern Metropolitan,4019.0,2017.3
Abbotsford,3.0,3067.0,3.0,2.0,1.0,,,,Yarra City Council,-37.80204,144.99592,Northern Metropolitan,4019.0,2017.3
Aberfeldie,7.5,3040.0,5.0,4.0,4.0,730.0,373.0,2014.0,Moonee Valley City Council,-37.7595,144.89427,Western Metropolitan,1543.0,2017.3
Aberfeldie,7.5,3040.0,1.0,1.0,1.0,,,1970.0,Moonee Valley City Council,-37.75882,144.9027,Western Metropolitan,1543.0,2017.3
Airport West,10.4,3042.0,3.0,2.0,2.0,593.0,,,Moonee Valley City Council,-37.72057,144.87558,Western Metropolitan,3464.0,2017.3
Airport West,10.4,3042.0,3.0,1.0,2.0,551.0,96.0,1950.0,Moonee Valley City Council,-37.72739,144.88235,Western Metropolitan,3464.0,2017.3
Airport West,10.4,3042.0,3.0,1.0,1.0,,,,Moonee Valley City Council,-37.72266,144.87345,Western Metropolitan,3464.0,2017.3
Airport West,10.4,3042.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,3464.0,2017.3
Albanvale,14.0,3021.0,3.0,1.0,2.0,619.0,,,Brimbank City Council,-37.74521,144.76863,Western Metropolitan,1899.0,2017.3
Albert Park,3.0,3206.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,3280.0,2017.3
Albert Park,3.0,3206.0,3.0,1.0,1.0,,,,Port Phillip City Council,-37.84514,144.9597,Southern Metropolitan,3280.0,2017.3
Albert Park,3.0,3206.0,3.0,2.0,,137.0,125.0,1890.0,Port Phillip City Council,-37.84388,144.95303,Southern Metropolitan,3280.0,2017.3
Albion,10.5,3020.0,3.0,1.0,1.0,697.0,121.0,1950.0,Brimbank City Council,-37.78036,144.8195,Western Metropolitan,2185.0,2017.3
Albion,10.5,3020.0,4.0,1.0,3.0,,,,Brimbank City Council,-37.78043,144.81277,Western Metropolitan,2185.0,2017.3
Alphington,5.7,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2017.3
Alphington,5.7,3078.0,3.0,1.0,1.0,,,,Darebin City Council,-37.78038,145.02139,Northern Metropolitan,2211.0,2017.3
Altona,11.0,3018.0,2.0,2.0,1.0,,,,Hobsons Bay City Council,-37.86546,144.83065,Western Metropolitan,5301.0,2017.3
Altona Meadows,15.5,3028.0,4.0,2.0,2.0,636.0,232.0,1996.0,Hobsons Bay City Council,-37.87941,144.76935,Western Metropolitan,7630.0,2017.3
Altona Meadows,15.5,3028.0,3.0,1.0,4.0,,117.0,1993.0,Hobsons Bay City Council,-37.88151,144.7771,Western Metropolitan,7630.0,2017.3
Altona North,9.4,3025.0,3.0,1.0,2.0,667.0,,,Hobsons Bay City Council,-37.82853,144.85091,Western Metropolitan,5132.0,2017.3
Altona North,9.4,3025.0,4.0,1.0,5.0,561.0,,,Hobsons Bay City Council,-37.83224,144.853,Western Metropolitan,5132.0,2017.3
Ardeer,12.8,3022.0,3.0,1.0,3.0,604.0,,,Brimbank City Council,-37.77888,144.80497,Western Metropolitan,1281.0,2017.3
Armadale,6.3,3143.0,3.0,1.0,1.0,,121.0,1950.0,Stonnington City Council,-37.85697,145.0148,Southern Metropolitan,4836.0,2017.3
Armadale,6.3,3143.0,4.0,3.0,2.0,474.0,180.0,1915.0,Stonnington City Council,-37.86345,145.02454,Southern Metropolitan,4836.0,2017.3
Armadale,6.3,3143.0,3.0,1.0,,230.0,115.0,1900.0,Stonnington City Council,-37.86275,145.02364,Southern Metropolitan,4836.0,2017.3
Armadale,6.3,3143.0,2.0,1.0,1.0,,64.0,1960.0,Stonnington City Council,-37.85889,145.01989,Southern Metropolitan,4836.0,2017.3
Armadale,6.3,3143.0,4.0,2.0,2.0,,,,Stonnington City Council,-37.86081,145.02539,Southern Metropolitan,4836.0,2017.3
Armadale,6.3,3143.0,3.0,2.0,1.0,237.0,,,Stonnington City Council,-37.85836,145.02244,Southern Metropolitan,4836.0,2017.3
Ascot Vale,4.3,3032.0,3.0,2.0,1.0,231.0,,,Moonee Valley City Council,-37.77373,144.9311,Western Metropolitan,6567.0,2017.3
Ascot Vale,4.3,3032.0,3.0,1.0,4.0,,,,Moonee Valley City Council,-37.77142,144.91176,Western Metropolitan,6567.0,2017.3
Ascot Vale,4.3,3032.0,2.0,2.0,1.0,,103.0,1890.0,Moonee Valley City Council,-37.77607,144.9193,Western Metropolitan,6567.0,2017.3
Ashburton,10.2,3147.0,3.0,1.0,3.0,407.0,93.0,1955.0,Boroondara City Council,-37.8696,145.0866,Southern Metropolitan,3052.0,2017.3
Ashburton,10.2,3147.0,3.0,1.0,2.0,648.0,,,Boroondara City Council,-37.8614,145.08436,Southern Metropolitan,3052.0,2017.3
Ashburton,10.2,3147.0,3.0,1.0,1.0,,,,Boroondara City Council,-37.86893,145.08587,Southern Metropolitan,3052.0,2017.3
Ashwood,10.2,3147.0,4.0,2.0,1.0,,,,Monash City Council,-37.87151,145.10311,Southern Metropolitan,2894.0,2017.3
Ashwood,10.2,3147.0,,,,,,,Monash City Council,,,Southern Metropolitan,2894.0,2017.3
Aspendale,21.5,3195.0,3.0,2.0,2.0,,,2006.0,Kingston City Council,-38.02779,145.10119,South-Eastern Metropolitan,2824.0,2017.3
Aspendale,21.5,3195.0,4.0,3.0,2.0,,239.0,1970.0,Kingston City Council,-38.02097,145.10308,South-Eastern Metropolitan,2824.0,2017.3
Aspendale,21.5,3195.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,2824.0,2017.3
Aspendale Gardens,21.5,3195.0,4.0,2.0,2.0,542.0,,,Kingston City Council,-38.01645,145.1125,South-Eastern Metropolitan,2243.0,2017.3
Aspendale Gardens,21.5,3195.0,5.0,3.0,3.0,,214.0,1988.0,Kingston City Council,-38.01849,145.10856,South-Eastern Metropolitan,2243.0,2017.3
Attwood,16.5,3049.0,5.0,2.0,2.0,,227.0,2000.0,Hume City Council,-37.67116,144.88001,Northern Metropolitan,1130.0,2017.3
Avondale Heights,9.5,3034.0,4.0,2.0,2.0,,235.0,2004.0,Moonee Valley City Council,-37.75861,144.86687,Western Metropolitan,4502.0,2017.3
Balaclava,6.4,3183.0,3.0,2.0,1.0,267.0,146.0,1890.0,Port Phillip City Council,-37.87247,144.99206,Southern Metropolitan,2952.0,2017.3
Balwyn,7.9,3103.0,5.0,5.0,2.0,621.0,575.0,2009.0,Boroondara City Council,-37.80199,145.06486,Southern Metropolitan,5682.0,2017.3
Balwyn,7.9,3103.0,3.0,2.0,3.0,,150.0,2005.0,Boroondara City Council,-37.8051,145.08928,Southern Metropolitan,5682.0,2017.3
Balwyn,7.9,3103.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5682.0,2017.3
Balwyn,7.9,3103.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5682.0,2017.3
Balwyn,7.9,3103.0,3.0,1.0,,,,,Boroondara City Council,-37.81163,145.07923,Southern Metropolitan,5682.0,2017.3
Balwyn North,9.7,3104.0,4.0,2.0,1.0,629.0,,,Boroondara City Council,-37.79241,145.10445,Southern Metropolitan,7809.0,2017.3
Balwyn North,9.7,3104.0,3.0,1.0,1.0,,0.0,1952.0,Boroondara City Council,-37.79918,145.09817,Southern Metropolitan,7809.0,2017.3
Bayswater,23.2,3153.0,3.0,2.0,2.0,,150.0,1963.0,Knox City Council,-37.83912,145.25612,Eastern Metropolitan,5030.0,2017.3
Bayswater,23.2,3153.0,3.0,2.0,4.0,782.0,,,Knox City Council,-37.85002,145.25964,Eastern Metropolitan,5030.0,2017.3
Bayswater North,23.2,3153.0,4.0,2.0,2.0,,859.0,1960.0,Maroondah City Council,-37.82262,145.27227,Eastern Metropolitan,3598.0,2017.3
Bayswater North,23.2,3153.0,3.0,2.0,5.0,931.0,,,Maroondah City Council,-37.82534,145.29921,Eastern Metropolitan,3598.0,2017.3
Bayswater North,23.2,3153.0,3.0,2.0,2.0,482.0,147.0,1990.0,Maroondah City Council,-37.82391,145.30266,Eastern Metropolitan,3598.0,2017.3
Beaconsfield Upper,39.8,3808.0,3.0,2.0,2.0,,,,Cardinia Shire Council,-38.00556,145.40994,Eastern Victoria,973.0,2017.3
Beaumaris,17.3,3193.0,1.0,1.0,1.0,,,,Bayside City Council,-37.98075,145.05263,Southern Metropolitan,5366.0,2017.3
Beaumaris,17.3,3193.0,3.0,2.0,2.0,335.0,,1996.0,Bayside City Council,-37.97316,145.04042,Southern Metropolitan,5366.0,2017.3
Bellfield,8.8,3081.0,3.0,1.0,,,,,Banyule City Council,-37.75098,145.03334,Eastern Metropolitan,790.0,2017.3
Bentleigh,11.4,3204.0,5.0,2.0,2.0,590.0,,,Glen Eira City Council,-37.92508,145.03606,Southern Metropolitan,6795.0,2017.3
Bentleigh,11.4,3204.0,4.0,3.0,4.0,623.0,214.0,1950.0,Glen Eira City Council,-37.92588,145.04808,Southern Metropolitan,6795.0,2017.3
Bentleigh,11.4,3204.0,3.0,2.0,1.0,,,,Glen Eira City Council,-37.92157,145.04136,Southern Metropolitan,6795.0,2017.3
Bentleigh,11.4,3204.0,4.0,2.0,3.0,,,,Glen Eira City Council,-37.91621,145.04379,Southern Metropolitan,6795.0,2017.3
Bentleigh East,13.8,3165.0,3.0,1.0,2.0,,130.0,,Glen Eira City Council,-37.92986,145.06872,Southern Metropolitan,10969.0,2017.3
Bentleigh East,13.8,3165.0,2.0,2.0,2.0,,,,Glen Eira City Council,-37.92218,145.05811,Southern Metropolitan,10969.0,2017.3
Bentleigh East,13.8,3165.0,2.0,1.0,2.0,597.0,115.0,1959.0,Glen Eira City Council,-37.93574,145.06169,Southern Metropolitan,10969.0,2017.3
Bentleigh East,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0,2017.3
Bentleigh East,13.8,3165.0,3.0,1.0,4.0,,,,Glen Eira City Council,-37.92444,145.06019,Southern Metropolitan,10969.0,2017.3
Bentleigh East,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0,2017.3
Bentleigh East,13.8,3165.0,3.0,1.0,2.0,,,,Glen Eira City Council,-37.90874,145.07775,Southern Metropolitan,10969.0,2017.3
Bentleigh East,13.8,3165.0,4.0,2.0,2.0,400.0,294.0,,Glen Eira City Council,-37.91608,145.05715,Southern Metropolitan,10969.0,2017.3
Berwick,35.2,3806.0,4.0,4.0,2.0,,400.0,2008.0,Casey City Council,-38.01205,145.32933,Eastern Victoria,17093.0,2017.3
Berwick,35.2,3806.0,3.0,2.0,2.0,957.0,,,Casey City Council,-38.03383,145.36314,Eastern Victoria,17093.0,2017.3
Black Rock,17.3,3193.0,3.0,2.0,2.0,,,,Bayside City Council,-37.97705,145.0178,Southern Metropolitan,2866.0,2017.3
Black Rock,17.3,3193.0,3.0,2.0,2.0,749.0,,1980.0,Bayside City Council,-37.97676,145.01851,Southern Metropolitan,2866.0,2017.3
Black Rock,17.3,3193.0,,,,,,,Bayside City Council,,,Southern Metropolitan,2866.0,2017.3
Blackburn,13.4,3130.0,3.0,1.0,2.0,1271.0,,,Whitehorse City Council,-37.82151,145.16139,Eastern Metropolitan,5713.0,2017.3
Blackburn North,13.4,3130.0,4.0,2.0,1.0,,,,Whitehorse City Council,-37.80658,145.15651,Eastern Metropolitan,2867.0,2017.3
Blackburn North,13.4,3130.0,3.0,1.0,3.0,620.0,,,Whitehorse City Council,-37.8054,145.14334,Eastern Metropolitan,2867.0,2017.3
Blackburn North,13.4,3130.0,2.0,1.0,1.0,,,2000.0,Whitehorse City Council,-37.80195,145.15036,Eastern Metropolitan,2867.0,2017.3
Blackburn North,13.4,3130.0,5.0,2.0,2.0,602.0,,,Whitehorse City Council,-37.80425,145.14477,Eastern Metropolitan,2867.0,2017.3
Blackburn North,13.4,3130.0,3.0,2.0,2.0,,,,Whitehorse City Council,-37.80498,145.15997,Eastern Metropolitan,2867.0,2017.3
Blackburn North,13.4,3130.0,4.0,2.0,2.0,582.0,240.0,2011.0,Whitehorse City Council,-37.80505,145.14919,Eastern Metropolitan,2867.0,2017.3
Blackburn South,13.4,3130.0,3.0,1.0,1.0,,,,Whitehorse City Council,-37.84008,145.13951,Eastern Metropolitan,4387.0,2017.3
Blackburn South,13.4,3130.0,4.0,2.0,2.0,727.0,115.0,1960.0,Whitehorse City Council,-37.84378,145.13407,Eastern Metropolitan,4387.0,2017.3
Bonbeach,27.0,3196.0,3.0,2.0,2.0,572.0,127.0,1950.0,Kingston City Council,-38.06866,145.12677,South-Eastern Metropolitan,2887.0,2017.3
Boronia,25.0,3155.0,2.0,1.0,2.0,,,,Knox City Council,-37.87239,145.28482,Eastern Metropolitan,9704.0,2017.3
Box Hill,10.9,3128.0,4.0,3.0,2.0,350.0,,2009.0,Whitehorse City Council,-37.81524,145.13155,Eastern Metropolitan,4605.0,2017.3
Box Hill,10.9,3128.0,2.0,1.0,1.0,,,,Whitehorse City Council,-37.82458,145.11932,Eastern Metropolitan,4605.0,2017.3
Box Hill,10.9,3128.0,2.0,1.0,1.0,84.0,77.0,1970.0,Whitehorse City Council,-37.8179,145.1341,Eastern Metropolitan,4605.0,2017.3
Braybrook,8.6,3019.0,5.0,3.0,2.0,,,,Maribyrnong City Council,-37.77677,144.85452,Western Metropolitan,3589.0,2017.3
Braybrook,8.6,3019.0,2.0,1.0,4.0,554.0,,,Maribyrnong City Council,-37.79352,144.84927,Western Metropolitan,3589.0,2017.3
Braybrook,8.6,3019.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,3589.0,2017.3
Brighton,10.5,3186.0,3.0,1.0,2.0,,,,Bayside City Council,-37.90927,145.00326,Southern Metropolitan,10579.0,2017.3
Brighton,10.5,3186.0,2.0,,,302.0,,,Bayside City Council,-37.91151,144.9964,Southern Metropolitan,10579.0,2017.3
Brighton,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0,2017.3
Brighton,10.5,3186.0,2.0,1.0,2.0,,,1970.0,Bayside City Council,-37.89367,144.99721,Southern Metropolitan,10579.0,2017.3
Brighton,10.5,3186.0,2.0,1.0,1.0,,91.0,,Bayside City Council,-37.90233,144.99375,Southern Metropolitan,10579.0,2017.3
Brighton,10.5,3186.0,4.0,3.0,2.0,716.0,275.0,1930.0,Bayside City Council,-37.90502,144.99152,Southern Metropolitan,10579.0,2017.3
Brighton East,10.3,3187.0,3.0,1.0,2.0,655.0,,,Bayside City Council,-37.92311,145.01345,Southern Metropolitan,6938.0,2017.3
Brighton East,10.3,3187.0,3.0,2.0,,336.0,157.0,1910.0,Bayside City Council,-37.90127,145.009,Southern Metropolitan,6938.0,2017.3
Brighton East,10.3,3187.0,3.0,2.0,4.0,458.0,223.0,2005.0,Bayside City Council,-37.9227,145.02042,Southern Metropolitan,6938.0,2017.3
Brighton East,10.3,3187.0,5.0,3.0,3.0,626.0,,,Bayside City Council,-37.92427,145.02003,Southern Metropolitan,6938.0,2017.3
Brighton East,10.3,3187.0,3.0,2.0,2.0,,142.0,2000.0,Bayside City Council,-37.91322,145.01654,Southern Metropolitan,6938.0,2017.3
Brighton East,10.3,3187.0,4.0,2.0,2.0,,231.0,2002.0,Bayside City Council,-37.90908,145.01024,Southern Metropolitan,6938.0,2017.3
Broadmeadows,14.0,3047.0,3.0,1.0,2.0,,125.0,1950.0,Hume City Council,-37.68579,144.92272,Northern Metropolitan,4294.0,2017.3
Broadmeadows,14.0,3047.0,5.0,2.0,2.0,,260.0,2000.0,Hume City Council,-37.67391,144.94044,Northern Metropolitan,4294.0,2017.3
Broadmeadows,14.0,3047.0,,,,,,,Hume City Council,,,Northern Metropolitan,4294.0,2017.3
Broadmeadows,14.0,3047.0,3.0,2.0,1.0,,,,Hume City Council,-37.68959,144.91986,Northern Metropolitan,4294.0,2017.3
Broadmeadows,14.0,3047.0,3.0,2.0,2.0,,223.0,1980.0,Hume City Council,-37.66691,144.92026,Northern Metropolitan,4294.0,2017.3
Broadmeadows,14.0,3047.0,3.0,1.0,3.0,580.0,,,Hume City Council,-37.6798,144.90936,Northern Metropolitan,4294.0,2017.3
Brookfield,29.8,3338.0,3.0,2.0,2.0,,154.0,1990.0,Melton City Council,-37.69635,144.5586,Western Victoria,3122.0,2017.3
Brooklyn,6.4,3012.0,3.0,2.0,3.0,738.0,,,Brimbank City Council,-37.8227,144.84094,Western Metropolitan,962.0,2017.3
Brunswick,5.2,3056.0,3.0,1.0,1.0,360.0,,1900.0,Moreland City Council,-37.75992,144.95664,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,3.0,1.0,2.0,212.0,,,Moreland City Council,-37.77695,144.95785,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,2.0,2.0,1.0,,172.0,1880.0,Moreland City Council,-37.7762,144.9544,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,3.0,1.0,1.0,,,,Moreland City Council,-37.7675,144.97149,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,2.0,1.0,1.0,,61.0,1970.0,Moreland City Council,-37.75675,144.96753,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,3.0,1.0,1.0,331.0,120.0,1920.0,Moreland City Council,-37.75877,144.97316,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,4.0,2.0,1.0,278.0,174.0,1880.0,Moreland City Council,-37.77081,144.96318,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,3.0,1.0,2.0,,,,Moreland City Council,-37.75702,144.95611,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,1.0,1.0,1.0,,,,Moreland City Council,-37.75789,144.95332,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,3.0,1.0,2.0,453.0,,,Moreland City Council,-37.77242,144.95157,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,2.0,1.0,1.0,,74.0,2011.0,Moreland City Council,-37.77605,144.96792,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,4.0,1.0,2.0,518.0,,,Moreland City Council,-37.75883,144.96749,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,2.0,1.0,1.0,,74.0,1970.0,Moreland City Council,-37.75892,144.97117,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,1.0,1.0,1.0,,,1970.0,Moreland City Council,-37.77869,144.96718,Northern Metropolitan,11918.0,2017.3
Brunswick,5.2,3056.0,4.0,2.0,3.0,461.0,187.0,1930.0,Moreland City Council,-37.76296,144.97239,Northern Metropolitan,11918.0,2017.3
Brunswick East,4.0,3057.0,2.0,1.0,1.0,186.0,,,Moreland City Council,-37.76321,144.97837,Northern Metropolitan,5533.0,2017.3
Brunswick East,4.0,3057.0,2.0,1.0,1.0,186.0,,,Moreland City Council,-37.77315,144.97161,Northern Metropolitan,5533.0,2017.3
Brunswick East,4.0,3057.0,2.0,1.0,1.0,,,,Moreland City Council,-37.76002,144.97571,Northern Metropolitan,5533.0,2017.3
Brunswick West,5.2,3055.0,3.0,1.0,2.0,399.0,105.0,1950.0,Moreland City Council,-37.75744,144.94945,Northern Metropolitan,7082.0,2017.3
Brunswick West,5.2,3055.0,2.0,1.0,1.0,,74.0,1970.0,Moreland City Council,-37.76789,144.94219,Northern Metropolitan,7082.0,2017.3
Brunswick West,5.2,3055.0,3.0,1.0,2.0,218.0,,,Moreland City Council,-37.76563,144.94111,Northern Metropolitan,7082.0,2017.3
Bulleen,10.8,3105.0,4.0,2.0,3.0,650.0,120.0,1960.0,Manningham City Council,-37.77352,145.09844,Eastern Metropolitan,4480.0,2017.3
Bulleen,10.8,3105.0,3.0,2.0,2.0,697.0,158.0,1970.0,Manningham City Council,-37.76823,145.08103,Eastern Metropolitan,4480.0,2017.3
Bundoora,12.1,3083.0,3.0,1.0,2.0,,,,Banyule City Council,-37.69937,145.05724,Northern Metropolitan,10175.0,2017.3
Bundoora,12.1,3083.0,,,,,,,Banyule City Council,,,Northern Metropolitan,10175.0,2017.3
Bundoora,12.1,3083.0,3.0,1.0,2.0,586.0,,1970.0,Banyule City Council,-37.70762,145.07179,Northern Metropolitan,10175.0,2017.3
Bundoora,12.1,3083.0,,,,,,,Banyule City Council,,,Northern Metropolitan,10175.0,2017.3
Bundoora,12.1,3083.0,,,,,,,Banyule City Council,,,Northern Metropolitan,10175.0,2017.3
Bundoora,12.1,3083.0,4.0,2.0,1.0,,,,Banyule City Council,-37.69821,145.04915,Northern Metropolitan,10175.0,2017.3
Bundoora,12.1,3083.0,3.0,2.0,2.0,,90.0,2010.0,Banyule City Council,-37.67819,145.0574,Northern Metropolitan,10175.0,2017.3
Burnside Heights,14.8,3023.0,3.0,2.0,2.0,419.0,,2007.0,Melton City Council,-37.73244,144.75669,Western Metropolitan,1686.0,2017.3
Burwood,10.4,3125.0,4.0,2.0,2.0,812.0,,,Monash City Council,-37.84889,145.09852,Southern Metropolitan,5678.0,2017.3
Burwood,10.4,3125.0,3.0,2.0,2.0,,,,Monash City Council,-37.84961,145.13051,Southern Metropolitan,5678.0,2017.3
Burwood,10.4,3125.0,4.0,2.0,2.0,215.0,215.0,,Monash City Council,-37.8556,145.09623,Southern Metropolitan,5678.0,2017.3
Burwood East,14.7,3151.0,4.0,2.0,2.0,534.0,,,Whitehorse City Council,-37.84729,145.15609,Eastern Metropolitan,4048.0,2017.3
Burwood East,14.7,3151.0,4.0,3.0,3.0,,,,Whitehorse City Council,-37.85794,145.13649,Eastern Metropolitan,4048.0,2017.3
Burwood East,14.7,3151.0,3.0,1.0,1.0,189.0,,,Whitehorse City Council,-37.85777,145.14009,Eastern Metropolitan,4048.0,2017.3
Camberwell,7.7,3124.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,8920.0,2017.3
Camberwell,7.7,3124.0,3.0,3.0,2.0,,173.0,2014.0,Boroondara City Council,-37.84531,145.07696,Southern Metropolitan,8920.0,2017.3
Camberwell,7.7,3124.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,8920.0,2017.3
Camberwell,7.7,3124.0,3.0,2.0,1.0,139.0,137.0,1960.0,Boroondara City Council,-37.84653,145.05897,Southern Metropolitan,8920.0,2017.3
Camberwell,7.7,3124.0,4.0,2.0,8.0,905.0,,,Boroondara City Council,-37.84578,145.08436,Southern Metropolitan,8920.0,2017.3
Camberwell,7.7,3124.0,5.0,2.0,2.0,768.0,254.0,1990.0,Boroondara City Council,-37.83825,145.08163,Southern Metropolitan,8920.0,2017.3
