suburb,rooms,type,price,method,seller_g,date
St Kilda,1,u,350000.0,VB,hockingstuart,2017-04-08
St Kilda,2,h,1120000.0,S,hockingstuart,2017-04-08
St Kilda,3,h,,SN,McGrath,2017-04-08
St Kilda,3,h,1450000.0,VB,hockingstuart,2017-04-08
St Kilda,2,h,1050000.0,S,Marshall,2017-04-08
St Kilda,1,u,,SP,Smart,2017-05-13
St Kilda,2,t,1077000.0,S,Marshall,2017-05-13
St Kilda,2,h,1301000.0,S,Wilson,2017-05-13
St Kilda,2,u,,SN,McGrath,2017-05-13
St Kilda,2,h,1440000.0,S,Marshall,2017-05-13
St Kilda,1,u,410000.0,VB,Hodges,2017-05-13
St Kilda,3,h,,S,Marshall,2017-05-20
St Kilda,2,u,680000.0,S,Buxton,2017-05-20
St Kilda,3,h,1361000.0,S,Buxton,2017-04-22
St Kilda,3,u,1000000.0,SP,McGrath,2017-04-22
St Kilda,2,u,480000.0,S,Buxton,2017-04-22
St Kilda,1,u,,PN,hockingstuart,2017-04-22
St Kilda,1,u,500000.0,PI,RT,2017-04-22
St Kilda,4,h,,PN,White,2017-04-29
St Kilda,2,u,902000.0,S,McGrath,2017-04-29
St Kilda,3,u,1190000.0,S,Gary,2017-04-29
St Kilda,2,h,920000.0,S,hockingstuart,2017-04-29
St Kilda,2,u,,SP,Buxton,2017-04-29
St Kilda,2,u,482000.0,S,McGrath,2017-04-29
St Kilda,4,h,2260000.0,S,McGrath,2017-04-29
Strathmore,4,h,810000.0,PI,Nelson,2017-05-06
Strathmore,3,h,,S,Nelson,2017-05-06
Strathmore,3,h,750000.0,VB,Brad,2017-04-08
Strathmore,3,h,1021000.0,S,Considine,2017-04-08
Strathmore,3,t,925000.0,S,Frank,2017-04-08
Strathmore,5,h,910000.0,SP,Brad,2017-04-08
Strathmore,4,h,1225000.0,S,Considine,2017-04-08
Strathmore,3,h,,S,Brad,2017-04-08
Strathmore,3,h,900000.0,VB,Nelson,2017-05-13
Strathmore,4,h,,S,Brad,2017-05-20
Strathmore,3,h,1350000.0,S,Nelson,2017-05-20
Strathmore,3,h,995000.0,SP,Jellis,2017-05-20
Strathmore,3,h,860000.0,PI,McDonald,2017-05-20
Strathmore,5,h,1150000.0,SP,Brad,2017-05-20
Strathmore,3,h,,SP,Nelson,2017-04-29
Sunshine,3,h,940000.0,S,Douglas,2017-05-06
Sunshine,4,h,726000.0,S,YPA,2017-05-06
Sunshine,3,h,950000.0,S,Douglas,2017-05-06
Sunshine,4,h,760000.0,S,Douglas,2017-04-08
Sunshine,4,h,990000.0,S,FN,2017-04-08
Sunshine,3,h,651500.0,S,Barry,2017-04-08
Sunshine,3,h,600000.0,S,Barry,2017-04-08
Sunshine,4,h,891000.0,S,hockingstuart,2017-05-20
Sunshine,2,h,596000.0,S,Douglas,2017-04-22
Sunshine,3,h,,SN,Barry,2017-04-22
Sunshine,4,h,970000.0,S,Douglas,2017-04-22
Sunshine,3,h,841000.0,S,Douglas,2017-04-22
Sunshine,3,h,710000.0,S,Village,2017-04-29
Sunshine,3,h,840000.0,PI,FN,2017-04-29
Sunshine,3,h,660000.0,S,Douglas,2017-04-29
Sunshine,3,h,692000.0,S,FN,2017-04-29
Sunshine North,3,h,830000.0,S,Douglas,2017-05-06
Sunshine North,3,h,600000.0,S,Douglas,2017-05-06
Sunshine North,3,h,660000.0,PI,Bells,2017-04-08
Sunshine North,4,h,630000.0,S,Barry,2017-04-08
Sunshine North,3,h,,PI,Village,2017-04-08
Sunshine North,3,h,718000.0,S,Douglas,2017-05-13
Sunshine North,3,u,412500.0,SP,Jas,2017-05-20
Sunshine North,2,t,,W,YPA,2017-05-20
Sunshine North,3,t,,PI,Barry,2017-05-20
Sunshine North,4,h,775000.0,S,Douglas,2017-04-29
Sunshine North,3,h,571000.0,S,GL,2017-04-29
Sunshine North,3,h,490000.0,PI,Douglas,2017-04-29
Sunshine West,3,h,716000.0,S,Barry,2017-05-06
Sunshine West,4,h,,PN,HAR,2017-05-06
Sunshine West,3,h,660000.0,S,Barry,2017-04-08
Sunshine West,3,h,511000.0,S,Barry,2017-04-08
Sunshine West,4,h,515000.0,SP,Brad,2017-04-08
Sunshine West,3,h,530000.0,S,Barry,2017-04-08
Sunshine West,4,h,685000.0,S,Bells,2017-05-13
Sunshine West,3,h,475000.0,S,Douglas,2017-05-13
Sunshine West,1,u,,W,RW,2017-05-20
Sunshine West,3,h,,SN,Barry,2017-04-22
Sunshine West,3,h,700000.0,PI,Douglas,2017-04-22
Sunshine West,3,t,521000.0,S,Bells,2017-04-29
Sunshine West,3,h,571000.0,S,GL,2017-04-29
Sunshine West,2,u,270000.0,S,S&L,2017-04-29
Sunshine West,3,h,710000.0,SP,S&L,2017-04-29
Surrey Hills,2,u,682000.0,S,Ham,2017-05-06
Surrey Hills,3,h,1100000.0,VB,Jellis,2017-05-06
Surrey Hills,4,h,,S,Marshall,2017-04-08
Surrey Hills,2,u,825000.0,S,Fletchers,2017-05-13
Surrey Hills,3,h,1525000.0,S,Fletchers,2017-05-13
Surrey Hills,2,u,,PI,Fletchers,2017-05-13
Surrey Hills,2,h,1260000.0,SP,Jellis,2017-05-13
Surrey Hills,4,h,,SN,Bekdon,2017-05-13
Surrey Hills,5,h,,S,Woodards,2017-05-13
Surrey Hills,4,h,2360000.0,S,Marshall,2017-05-13
Surrey Hills,2,h,1250000.0,SP,Fletchers,2017-05-20
Surrey Hills,4,h,1490000.0,S,Noel,2017-05-20
Surrey Hills,3,h,,SN,Woodards,2017-05-20
Surrey Hills,4,h,,S,Jellis,2017-05-20
Surrey Hills,3,h,1100000.0,PI,Ray,2017-05-20
Surrey Hills,4,h,1600000.0,PI,Marshall,2017-05-20
Surrey Hills,4,h,,SN,Kay,2017-05-20
Surrey Hills,3,h,1652000.0,S,Kay,2017-05-20
Surrey Hills,2,u,925000.0,VB,Noel,2017-05-20
Surrey Hills,4,h,,S,Marshall,2017-05-20
Surrey Hills,4,h,,SN,Woodards,2017-04-22
Surrey Hills,3,h,,SN,Woodards,2017-04-29
Surrey Hills,4,h,2370000.0,PI,Jellis,2017-04-29
Templestowe Lower,3,t,940000.0,PI,Jellis,2017-05-06
Templestowe Lower,3,h,1503500.0,S,Noel,2017-05-06
Templestowe Lower,3,t,950000.0,VB,hockingstuart,2017-04-08
Templestowe Lower,3,h,1370000.0,S,Barry,2017-04-08
Templestowe Lower,4,h,1181000.0,SP,Parkes,2017-05-13
Templestowe Lower,3,h,1385000.0,S,Barry,2017-05-13
Templestowe Lower,3,h,1230000.0,S,Ray,2017-05-20
Templestowe Lower,3,h,1340000.0,S,Biggin,2017-05-20
Templestowe Lower,3,h,,S,Jellis,2017-05-20
Templestowe Lower,3,h,1180000.0,S,Philip,2017-05-20
Templestowe Lower,4,h,1647000.0,S,Barry,2017-04-22
Templestowe Lower,4,h,,S,Barry,2017-04-22
Templestowe Lower,4,h,1550000.0,S,Ray,2017-04-22
Templestowe Lower,4,h,1302000.0,S,Ray,2017-04-22
Templestowe Lower,5,h,1775000.0,S,Jellis,2017-04-29
Templestowe Lower,4,h,1611000.0,S,Barry,2017-04-29
Templestowe Lower,3,t,975000.0,PI,Jellis,2017-04-29
Thornbury,3,u,750000.0,SP,McGrath,2017-05-06
Thornbury,3,h,765000.0,SP,Nelson,2017-05-06
Thornbury,3,h,1750000.0,S,McGrath,2017-05-06
Thornbury,3,h,1345000.0,S,Love,2017-04-08
Thornbury,3,h,1080000.0,S,Miles,2017-04-08
Thornbury,5,h,,S,Nelson,2017-04-08
Thornbury,3,h,1195000.0,S,Love,2017-04-08
Thornbury,2,u,716000.0,S,Love,2017-04-08
Thornbury,3,h,,SN,Miles,2017-05-13
Thornbury,3,t,865000.0,S,buyMyplace,2017-05-13
Thornbury,2,u,462000.0,S,Nelson,2017-05-13
Thornbury,3,h,1100000.0,PI,Woodards,2017-05-13
Thornbury,4,h,1635000.0,S,Jellis,2017-05-13
Thornbury,3,t,998000.0,SP,Jellis,2017-05-13
Thornbury,2,u,600000.0,S,Love,2017-05-20
Thornbury,3,h,1346000.0,S,Nelson,2017-05-20
Thornbury,3,h,1130000.0,S,Jellis,2017-05-20
Thornbury,4,h,,S,Jellis,2017-05-20
Thornbury,3,h,1275000.0,PI,Jellis,2017-05-20
Thornbury,3,h,1200000.0,S,Woodards,2017-05-20
Thornbury,3,h,,S,Nelson,2017-05-20
Thornbury,4,h,,SN,McGrath,2017-05-20
Thornbury,2,h,915000.0,S,Love,2017-04-22
Thornbury,1,u,300000.0,SP,McGrath,2017-04-22
Thornbury,2,t,1050000.0,SP,McGrath,2017-04-22
Thornbury,3,u,880000.0,SP,McGrath,2017-04-29
Thornbury,2,t,960000.0,S,Jellis,2017-04-29
Thornbury,2,u,421000.0,SP,Nelson,2017-04-29
Thornbury,2,h,1260000.0,S,Nelson,2017-04-29
Thornbury,2,h,1100000.0,SP,McGrath,2017-04-29
Viewbank,3,h,810000.0,VB,Miles,2017-05-06
Viewbank,4,h,1140000.0,S,Miles,2017-04-08
Viewbank,4,h,1003000.0,S,Nelson,2017-05-20
Viewbank,3,h,,SP,Christou,2017-05-20
Viewbank,4,h,,SN,Miles,2017-05-20
Viewbank,4,h,1155000.0,PI,Fletchers,2017-04-22
Viewbank,3,h,,SN,Barry,2017-04-29
Watsonia,4,h,1193000.0,S,Ray,2017-05-06
Watsonia,3,h,880000.0,S,Barry,2017-05-06
Watsonia,5,h,826000.0,S,Barry,2017-05-06
Watsonia,4,h,952000.0,S,Barry,2017-04-08
Watsonia,3,h,677500.0,S,Buckingham,2017-04-08
Watsonia,3,h,,PI,Buckingham,2017-05-13
Watsonia,4,h,761000.0,S,LJ,2017-04-22
Watsonia,3,h,715000.0,SP,Barry,2017-04-22
Watsonia,4,h,932500.0,S,Miles,2017-04-22
Watsonia,3,h,895000.0,S,Barry,2017-04-29
West Footscray,4,h,1435000.0,S,Village,2017-05-06
West Footscray,2,h,470000.0,SP,Greg,2017-05-06
West Footscray,2,h,502000.0,S,Sweeney,2017-05-06
West Footscray,4,h,,SN,Village,2017-04-08
West Footscray,3,u,580000.0,SP,Jas,2017-04-08
West Footscray,1,u,375000.0,S,Burnham,2017-04-08
West Footscray,2,h,650000.0,VB,Sweeney,2017-04-08
West Footscray,3,t,815000.0,S,McGrath,2017-04-08
West Footscray,4,h,970000.0,PI,Biggin,2017-04-08
West Footscray,4,h,,SN,Village,2017-04-08
West Footscray,4,h,1325000.0,S,hockingstuart,2017-04-08
West Footscray,3,h,890000.0,S,Biggin,2017-05-13
West Footscray,3,h,900000.0,S,hockingstuart,2017-05-20
West Footscray,2,u,266000.0,S,Sweeney,2017-05-20
West Footscray,3,h,830000.0,PI,Burnham,2017-05-20
West Footscray,2,h,888000.0,PI,Sweeney,2017-05-20
West Footscray,3,h,1040000.0,S,Jas,2017-05-20
West Footscray,2,u,490000.0,S,Village,2017-04-22
West Footscray,3,h,935000.0,S,Jas,2017-04-22
West Footscray,3,h,975000.0,S,Jas,2017-04-22
West Footscray,2,h,,S,Burnham,2017-04-22
West Footscray,2,u,,PI,Gunn&Co,2017-04-29
West Footscray,1,u,185000.0,PI,Jas,2017-04-29
Williamstown,4,h,2165000.0,SP,Greg,2017-05-06
Williamstown,3,h,1245000.0,S,hockingstuart,2017-05-06
Williamstown,4,h,2075000.0,SP,Greg,2017-05-06
Williamstown,2,u,543000.0,S,Williams,2017-04-08
Williamstown,3,h,1150000.0,SP,Jas,2017-04-08
Williamstown,3,h,1290000.0,S,RT,2017-04-08
Williamstown,2,h,1000000.0,S,Raine,2017-05-13
Williamstown,5,h,2040000.0,S,Greg,2017-05-13
Williamstown,3,h,,SP,Williams,2017-05-13
Williamstown,4,h,1412000.0,SP,Williams,2017-05-13
Williamstown,2,u,465000.0,S,Raine,2017-05-13
Williamstown,3,h,1810000.0,PI,Sweeney,2017-05-20
Williamstown,2,h,855000.0,S,Williams,2017-05-20
Williamstown,2,u,550000.0,SP,Williams,2017-04-22
Williamstown,2,u,490000.0,S,Village,2017-04-22
Williamstown,4,h,1200000.0,SP,Village,2017-04-29
Williamstown,3,h,1330000.0,S,Greg,2017-04-29
Williamstown,4,h,1500000.0,VB,Greg,2017-04-29
Williamstown,4,h,1630000.0,S,Sweeney,2017-04-29
Yarraville,3,h,935000.0,S,Jas,2017-05-06
Yarraville,3,h,990000.0,S,Jas,2017-05-06
Yarraville,2,h,950000.0,SP,Village,2017-05-06
Yarraville,2,h,1196000.0,S,Greg,2017-04-08
Yarraville,2,h,470000.0,S,Sweeney,2017-04-08
Yarraville,3,h,1131500.0,SP,Jas,2017-04-08
Yarraville,3,h,,PI,Village,2017-04-08
Yarraville,4,h,2035000.0,S,Jas,2017-04-08
Yarraville,3,h,935000.0,S,Jas,2017-04-08
Yarraville,3,h,892000.0,S,Village,2017-05-13
Yarraville,1,u,,PI,hockingstuart,2017-05-13
Yarraville,4,h,985500.0,S,Jas,2017-05-13
Yarraville,2,u,650000.0,SP,Jas,2017-05-13
Yarraville,3,t,1070000.0,S,Jas,2017-05-13
Yarraville,2,u,397000.0,S,Village,2017-05-13
Yarraville,2,h,1035000.0,S,Sweeney,2017-05-20
Yarraville,3,h,1370000.0,S,Greg,2017-05-20
Yarraville,2,h,650000.0,PI,Village,2017-05-20
Yarraville,2,h,820000.0,PI,Village,2017-05-20
Yarraville,3,h,750000.0,PI,McGrath,2017-05-20
Yarraville,2,u,497600.0,SP,Jas,2017-05-20
Yarraville,3,h,970000.0,S,Raine,2017-05-20
Yarraville,3,h,,S,Jas,2017-05-20
Yarraville,2,h,1256000.0,S,hockingstuart,2017-04-22
Yarraville,3,t,1120000.0,S,hockingstuart,2017-04-22
Yarraville,4,t,930000.0,PI,hockingstuart,2017-04-22
Yarraville,3,h,1425000.0,PI,Jas,2017-04-29
Yarraville,3,h,872500.0,SP,Jas,2017-04-29
Yarraville,4,h,1455000.0,S,Village,2017-04-29
Yarraville,1,u,331000.0,S,Jas,2017-04-29
Yarraville,3,h,950000.0,S,Sweeney,2017-04-29
Abbotsford,3,h,,PI,Biggin,2017-04-08
Abbotsford,3,h,1800000.0,SP,Biggin,2017-04-08
Abbotsford,3,h,1000000.0,SP,Biggin,2017-04-08
Abbotsford,3,h,,S,Nelson,2017-05-13
Abbotsford,2,h,1271000.0,S,Biggin,2017-05-13
Abbotsford,2,h,745000.0,SP,Biggin,2017-05-13
Abbotsford,2,u,870000.0,S,Biggin,2017-05-20
Abbotsford,3,t,1270000.0,S,Beller,2017-05-20
Abbotsford,2,u,,PI,Jellis,2017-04-22
Abbotsford,2,h,1050000.0,S,Jellis,2017-04-29
Abbotsford,2,h,1242000.0,S,Nelson,2017-04-29
Abbotsford,3,h,1165000.0,S,Jellis,2017-04-29
Airport West,3,h,872500.0,S,Nelson,2017-04-08
Airport West,3,h,720000.0,S,Brad,2017-04-08
Airport West,3,h,866000.0,S,Barry,2017-05-13
Airport West,3,h,905000.0,S,Barry,2017-04-29
Airport West,3,h,985000.0,S,McDonald,2017-04-29
Airport West,3,h,510000.0,VB,Nelson,2017-04-29
Airport West,2,u,480000.0,VB,Barry,2017-04-29
Airport West,3,t,723000.0,S,Nelson,2017-04-29
Albion,3,h,800000.0,S,Bells,2017-04-08
Albion,2,u,420000.0,S,Bells,2017-05-13
Albion,3,h,700000.0,S,Douglas,2017-05-13
Albion,3,u,580000.0,PI,Douglas,2017-05-13
Albion,1,u,200000.0,VB,FN,2017-05-20
Albion,3,h,621000.0,S,hockingstuart,2017-05-20
Albion,3,u,600000.0,SA,Douglas,2017-05-20
Altona,3,h,840000.0,SP,hockingstuart,2017-04-08
Altona,4,h,925000.0,S,Greg,2017-04-08
Altona,5,h,1480000.0,SP,Greg,2017-05-13
Altona,5,h,1850000.0,S,Greg,2017-05-20
Altona,2,t,600000.0,SP,hockingstuart,2017-05-20
Altona,2,t,597500.0,S,hockingstuart,2017-04-22
Altona,2,t,,SN,Greg,2017-04-29
Altona,3,h,1165000.0,S,Greg,2017-04-29
Altona,4,h,1295000.0,S,Greg,2017-04-29
Ashburton,2,h,1450000.0,S,Woodards,2017-04-08
Ashburton,2,u,925000.0,S,Jellis,2017-04-08
Ashburton,4,h,2220000.0,S,Marshall,2017-05-13
Ashburton,3,h,1510000.0,S,Jellis,2017-05-13
Ashburton,3,h,1912500.0,S,Jellis,2017-04-22
Ashburton,2,u,,SP,Fletchers,2017-04-22
Ashburton,3,h,,S,Fletchers,2017-04-29
Ashburton,4,h,2085000.0,PI,Buxton,2017-04-29
Balwyn,3,h,,S,Jellis,2017-04-08
Balwyn,2,u,,SN,hockingstuart,2017-04-08
Balwyn,3,h,1380000.0,S,Barry,2017-04-08
Balwyn,3,u,830000.0,PI,RT,2017-04-08
Balwyn,2,u,850000.0,S,Noel,2017-04-08
Balwyn,3,h,,S,Marshall,2017-05-13
Balwyn,3,h,1135000.0,S,Marshall,2017-05-13
Balwyn,4,h,,S,Noel,2017-05-13
Balwyn,3,h,2000000.0,S,Fletchers,2017-05-13
Balwyn,5,h,,S,Marshall,2017-05-20
Balwyn,2,u,825000.0,PI,Biggin,2017-05-20
Balwyn,4,h,,SP,Jellis,2017-05-20
Balwyn,3,u,1300000.0,S,Noel,2017-05-20
Balwyn,3,h,1670000.0,PI,Fletchers,2017-04-22
Balwyn,3,t,1680000.0,S,Fletchers,2017-04-22
Balwyn,3,h,1525000.0,S,Jellis,2017-04-29
Brooklyn,2,u,347500.0,SP,hockingstuart,2017-04-08
Brooklyn,3,t,599999.0,SP,Greg,2017-05-13
Brooklyn,3,h,750000.0,S,hockingstuart,2017-05-20
Brooklyn,2,h,1005000.0,S,hockingstuart,2017-04-22
Carlton,3,u,1520000.0,S,hockingstuart,2017-04-08
Carlton,2,h,,PN,Marvelli,2017-05-20
Carlton,2,t,960000.0,VB,Nelson,2017-05-20
Carlton,2,u,995000.0,S,Woodards,2017-04-22
Carlton,1,u,490000.0,S,hockingstuart,2017-04-29
Carlton,2,u,500000.0,VB,Peter,2017-04-29
Eaglemont,3,h,,SN,Miles,2017-04-08
Eaglemont,4,h,1750000.0,VB,Nelson,2017-05-20
Eaglemont,5,h,2710000.0,PI,Miles,2017-04-29
East Melbourne,1,u,503000.0,S,Biggin,2017-04-08
East Melbourne,2,u,810000.0,S,Biggin,2017-05-13
East Melbourne,4,h,4275000.0,S,Caine,2017-05-20
East Melbourne,2,u,,SN,Caine,2017-04-29
Elsternwick,1,u,385000.0,S,Biggin,2017-04-08
Elsternwick,3,t,850000.0,VB,Beller,2017-04-08
Elsternwick,2,u,740000.0,SP,Gary,2017-04-08
Elsternwick,2,u,640000.0,SP,Buxton,2017-05-20
Elsternwick,4,h,,SP,Biggin,2017-05-20
Elsternwick,3,h,1940000.0,S,Biggin,2017-05-20
Elsternwick,2,h,,SP,hockingstuart,2017-05-20
Elsternwick,3,h,1800000.0,S,Biggin,2017-04-22
Elsternwick,2,u,595000.0,S,Hodges,2017-04-29
Elsternwick,2,u,632500.0,S,Gary,2017-04-29
Elwood,2,u,687000.0,SP,Biggin,2017-04-08
Elwood,2,u,1260000.0,S,hockingstuart,2017-04-08
Elwood,2,u,,SN,Chisholm,2017-04-08
Elwood,2,u,695000.0,S,hockingstuart,2017-04-08
Elwood,2,u,747500.0,S,Buxton,2017-04-08
Elwood,3,u,950000.0,S,Whiting,2017-05-13
Elwood,1,u,360000.0,S,Biggin,2017-05-13
Elwood,3,h,1875000.0,VB,Chisholm,2017-05-13
Elwood,3,h,,SP,Chisholm,2017-05-13
Elwood,2,u,642000.0,S,hockingstuart,2017-05-20
Elwood,3,h,1520000.0,S,Chisholm,2017-05-20
Elwood,5,h,2275000.0,S,Biggin,2017-05-20
Elwood,2,u,800000.0,SP,Buxton,2017-05-20
Elwood,4,u,,SN,Rodney,2017-05-20
Elwood,2,u,500000.0,SA,Morleys,2017-05-20
Elwood,4,h,,S,Chisholm,2017-04-22
Elwood,2,u,,SN,hockingstuart,2017-04-29
Elwood,4,h,,VB,RT,2017-04-29
Elwood,1,u,490000.0,VB,McGrath,2017-04-29
Essendon North,4,h,1291000.0,S,Barry,2017-04-08
Essendon North,2,t,692500.0,S,Nelson,2017-04-08
Essendon North,2,u,667500.0,S,Nelson,2017-04-08
Essendon North,2,t,810000.0,S,Pagan,2017-05-20
Essendon North,2,u,415500.0,S,Nelson,2017-04-22
Essendon North,3,h,812000.0,S,Nelson,2017-04-29
Fitzroy,2,t,1100000.0,VB,Nelson,2017-04-08
Fitzroy,2,t,1350000.0,S,Nelson,2017-04-08
Fitzroy,3,h,,S,Nelson,2017-04-08
Fitzroy,2,u,600000.0,VB,Nelson,2017-04-08
Fitzroy,3,h,,SP,Jellis,2017-04-08
Fitzroy,3,h,,S,Jellis,2017-04-08
Fitzroy,3,h,,S,Nelson,2017-05-13
Fitzroy,2,u,1320000.0,S,Nelson,2017-05-13
Fitzroy,2,u,,S,Nelson,2017-05-13
Fitzroy,2,h,,S,Nelson,2017-05-13
Fitzroy,2,h,1350000.0,VB,Jellis,2017-05-13
Fitzroy,3,h,2725000.0,S,Jellis,2017-05-13
Fitzroy,2,u,,SP,Nelson,2017-05-13
Fitzroy,2,u,,SP,Jellis,2017-05-13
Fitzroy,3,u,1300000.0,VB,Jellis,2017-05-20
Fitzroy,2,u,745000.0,SP,Nelson,2017-05-20
Fitzroy,2,t,1050000.0,S,Nelson,2017-05-20
Fitzroy,3,h,1326000.0,S,Nelson,2017-05-20
Fitzroy,2,h,1200000.0,SP,Brad,2017-04-29
Fitzroy,2,u,880000.0,S,LITTLE,2017-04-29
Fitzroy,2,u,681500.0,SP,Jellis,2017-04-29
Gardenvale,3,h,,S,Biggin,2017-04-08
Gowanbrae,3,h,680000.0,S,Nelson,2017-04-08
Gowanbrae,3,h,741000.0,S,Nelson,2017-04-08
Gowanbrae,4,h,990000.0,S,Nelson,2017-05-13
Gowanbrae,4,h,970000.0,S,Nelson,2017-04-29
Jacana,3,h,485000.0,SP,Barry,2017-04-08
Jacana,4,h,610000.0,S,YPA,2017-04-08
Jacana,4,h,618000.0,S,YPA,2017-05-20
Jacana,3,t,480000.0,S,Stockdale,2017-05-20
Jacana,3,h,515000.0,S,YPA,2017-05-20
Jacana,3,h,,PI,Barry,2017-04-29
Keilor Park,4,h,760000.0,S,Nelson,2017-04-08
Keilor Park,3,u,616000.0,S,Barry,2017-04-22
Keilor Park,3,h,773000.0,S,Nelson,2017-04-29
Kensington,1,u,355000.0,SP,Edward,2017-04-08
Kensington,1,t,425000.0,SA,Biggin,2017-04-08
Kensington,2,u,535000.0,SP,Pagan,2017-04-08
Kensington,2,u,500000.0,S,Edward,2017-04-08
Kensington,2,u,525000.0,VB,Edward,2017-05-13
Kensington,2,h,1110000.0,S,Nelson,2017-05-20
Kensington,3,t,917500.0,S,Nelson,2017-05-20
Kensington,2,u,730000.0,SP,Rendina,2017-05-20
Kensington,2,t,811000.0,SP,Biggin,2017-05-20
Kensington,2,t,717000.0,S,Nelson,2017-05-20
Kensington,3,h,1190000.0,S,Rendina,2017-05-20
Kensington,2,h,903000.0,S,Rendina,2017-04-22
Kensington,3,h,902500.0,S,Rendina,2017-04-22
Kensington,4,h,1817000.0,SP,Hodges,2017-04-22
Kensington,2,u,528000.0,S,Nelson,2017-04-22
Kensington,2,h,1000000.0,VB,Nelson,2017-04-29
Kensington,1,u,380000.0,VB,Edward,2017-04-29
Kensington,4,h,1817000.0,SP,Hodges,2017-04-29
Kensington,2,h,,S,Nelson,2017-04-29
Middle Park,3,h,1420000.0,S,RT,2017-04-08
Middle Park,2,h,1335000.0,S,Greg,2017-04-08
Middle Park,4,h,,SP,Marshall,2017-04-08
Middle Park,2,h,1300000.0,S,hockingstuart,2017-04-08
Middle Park,4,h,,S,Marshall,2017-05-13
Middle Park,4,h,2860000.0,S,Chisholm,2017-05-20
Middle Park,3,h,1630000.0,S,Cayzer,2017-04-29
Middle Park,3,h,2250000.0,VB,Marshall,2017-04-29
Moorabbin,2,u,,PI,Buxton,2017-04-08
Moorabbin,2,h,1035000.0,S,McGrath,2017-04-08
Moorabbin,4,t,,PI,Buxton,2017-04-08
Moorabbin,3,h,1321000.0,S,Charlton,2017-04-08
Moorabbin,2,t,742500.0,S,Buxton,2017-05-13
Moorabbin,3,h,860000.0,SA,Hodges,2017-04-22
North Melbourne,1,u,,SP,Marshall,2017-04-08
North Melbourne,3,u,,W,YPA,2017-04-08
North Melbourne,3,h,2161000.0,S,Nelson,2017-05-13
North Melbourne,3,h,,S,Jellis,2017-05-20
North Melbourne,3,t,,S,Jellis,2017-05-20
North Melbourne,3,h,1485000.0,S,Jellis,2017-05-20
North Melbourne,2,t,755000.0,PI,Nelson,2017-04-29
North Melbourne,2,h,940000.0,S,JMRE,2017-04-29
Oakleigh South,3,t,825000.0,S,Buxton,2017-04-08
Oakleigh South,3,h,770000.0,S,C21,2017-04-08
Oakleigh South,3,h,985100.0,S,Gary,2017-04-08
Oakleigh South,4,h,1410000.0,S,Buxton,2017-05-13
Oakleigh South,3,u,815000.0,S,Woodards,2017-05-13
Oakleigh South,4,h,1205500.0,S,Woodards,2017-04-22
Oakleigh South,3,h,1042500.0,S,Woodards,2017-04-22
Oakleigh South,4,h,,SP,Buxton,2017-04-22
Oakleigh South,3,h,799999.0,S,Woodards,2017-04-29
Oakleigh South,5,h,1200000.0,PI,Buxton,2017-04-29
South Kingsville,3,t,,PI,hockingstuart,2017-04-08
South Kingsville,3,h,905000.0,S,Jas,2017-04-08
South Kingsville,2,h,,SP,Greg,2017-04-08
South Kingsville,3,t,815000.0,S,Williams,2017-05-13
South Kingsville,2,u,321000.0,SP,Jas,2017-05-13
South Kingsville,3,h,995000.0,S,Burnham,2017-05-20
South Kingsville,3,h,1290000.0,S,Jas,2017-05-20
South Kingsville,2,u,300000.0,PI,Jas,2017-04-22
Southbank,2,u,505000.0,S,Dixon,2017-04-08
Southbank,2,u,595000.0,S,RT,2017-04-08
Southbank,2,u,580000.0,VB,MICM,2017-04-08
Southbank,2,u,580000.0,SA,William,2017-05-13
Southbank,2,u,,PI,Harcourts,2017-05-20
Spotswood,3,h,1320000.0,S,Jas,2017-04-08
Spotswood,1,u,380000.0,S,Jas,2017-04-08
Spotswood,2,t,,S,Village,2017-05-13
Spotswood,3,h,1100000.0,SP,Greg,2017-05-13
Spotswood,3,u,660000.0,S,RT,2017-04-22
Toorak,2,u,867000.0,S,Jellis,2017-04-08
Toorak,1,u,552000.0,S,Nelson,2017-04-08
Toorak,2,u,655000.0,S,Rodney,2017-04-08
Toorak,3,u,840000.0,S,hockingstuart,2017-04-08
Toorak,2,u,1010000.0,PI,Marshall,2017-04-08
Toorak,6,h,,SA,RT,2017-05-13
Toorak,4,h,,S,Marshall,2017-05-13
Toorak,3,u,,S,Kay,2017-05-13
Toorak,2,h,,SP,RT,2017-05-13
Toorak,2,u,650000.0,S,Hodges,2017-05-13
Toorak,4,h,,S,RT,2017-05-13
Toorak,1,u,650000.0,VB,Walsh,2017-05-20
Toorak,3,h,2400000.0,PI,Marshall,2017-05-20
Toorak,3,h,3805000.0,S,RT,2017-05-20
Toorak,4,h,3600000.0,PI,RT,2017-05-20
Toorak,2,u,750000.0,PI,Williams,2017-05-20
Toorak,1,u,247500.0,SA,RT,2017-04-22
Toorak,4,h,5733000.0,S,Marshall,2017-04-22
Toorak,3,t,1320000.0,S,Gary,2017-04-29
Toorak,3,u,922500.0,S,Rodney,2017-04-29
Toorak,2,u,760000.0,S,Jellis,2017-04-29
Williamstown North,2,u,546000.0,S,Williams,2017-04-08
Williamstown North,3,t,670000.0,VB,Jas,2017-04-08
Williamstown North,3,h,1070000.0,PI,Williams,2017-04-08
Williamstown North,3,h,1575000.0,S,Sweeney,2017-05-13
